Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2017,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,23.5404177720431
Sri Lanka,LKA,2016,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,20.8535975351381
Sri Lanka,LKA,2015,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,23.4388999751795
Sri Lanka,LKA,2014,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,23.8859116972271
Sri Lanka,LKA,2013,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,24.1750430170831
Sri Lanka,LKA,2012,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,28.0160201045988
Sri Lanka,LKA,2011,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,21.0582226615117
Sri Lanka,LKA,2010,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,23.6864596722575
Sri Lanka,LKA,2009,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,19.2682900952298
Sri Lanka,LKA,2008,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,13.2501061971833
Sri Lanka,LKA,2007,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,18.7761152933681
Sri Lanka,LKA,2006,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,17.906761384614
Sri Lanka,LKA,2005,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,19.6761451515486
Sri Lanka,LKA,2004,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,17.6721828645688
Sri Lanka,LKA,2003,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,17.8357966558856
Sri Lanka,LKA,2002,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,17.5635674138605
Sri Lanka,LKA,2001,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,19.2630217560058
Sri Lanka,LKA,2000,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,17.8124453714341
Sri Lanka,LKA,1999,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,19.2543036342994
Sri Lanka,LKA,1998,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,18.6894056642994
Sri Lanka,LKA,1997,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,19.475941864734
Sri Lanka,LKA,1996,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,18.7403780448489
Sri Lanka,LKA,1995,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,17.6618682531653
Sri Lanka,LKA,1994,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,21.4081889367151
Sri Lanka,LKA,1993,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,22.5750549144305
Sri Lanka,LKA,1992,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,21.1428003258023
Sri Lanka,LKA,1991,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,20.5614101551233
Sri Lanka,LKA,1990,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,21.0615486722504
Sri Lanka,LKA,1989,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,21.7241109216541
Sri Lanka,LKA,1988,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,22.230615185383
Sri Lanka,LKA,1987,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,21.0907876831434
Sri Lanka,LKA,1986,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,20.811528328347
Sri Lanka,LKA,1985,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,20.7224230438509
Sri Lanka,LKA,1984,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,21.3311488253427
Sri Lanka,LKA,1983,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,22.8029484513448
Sri Lanka,LKA,1982,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,23.5890069035123
Sri Lanka,LKA,1981,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,22.4954930291299
Sri Lanka,LKA,1980,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,20.5867699614938
Sri Lanka,LKA,1979,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,18.942289390089
Sri Lanka,LKA,1978,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,4.98893515288009
Sri Lanka,LKA,1977,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,2.35665724751766
Sri Lanka,LKA,1976,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,-0.347232834451741
Sri Lanka,LKA,1975,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,5.82468089252864
Sri Lanka,LKA,2018,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2017,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2016,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2015,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2014,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2013,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2012,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2011,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2010,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2009,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2008,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2007,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2006,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2005,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2004,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2003,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2002,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2001,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2000,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1999,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1998,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1997,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1996,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1995,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1994,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1993,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1992,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1991,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1990,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1989,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1988,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1987,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1986,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1985,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1984,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1983,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1982,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1981,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1980,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1979,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1978,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1977,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1976,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1975,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1974,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1973,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1972,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,1971,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,0
Sri Lanka,LKA,2018,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.0634781382977394
Sri Lanka,LKA,2017,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.105723612538043
Sri Lanka,LKA,2016,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.138617249568241
Sri Lanka,LKA,2015,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.124670120701276
Sri Lanka,LKA,2014,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.106442954410104
Sri Lanka,LKA,2013,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.108761240357864
Sri Lanka,LKA,2012,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.130627133126898
Sri Lanka,LKA,2011,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.158184404421011
Sri Lanka,LKA,2010,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.181604936995055
Sri Lanka,LKA,2009,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.136566998387137
Sri Lanka,LKA,2008,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.147832338718912
Sri Lanka,LKA,2007,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.193905776522629
Sri Lanka,LKA,2006,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.162930010162095
Sri Lanka,LKA,2005,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.122251478815988
Sri Lanka,LKA,2004,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.147444271435837
Sri Lanka,LKA,2003,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.196684504988527
Sri Lanka,LKA,2002,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.203787939938968
Sri Lanka,LKA,2001,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.196220474071304
Sri Lanka,LKA,2000,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.190956032913517
Sri Lanka,LKA,1999,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.214152119083607
Sri Lanka,LKA,1998,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.188090082261484
Sri Lanka,LKA,1997,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.211594304589763
Sri Lanka,LKA,1996,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.353077482876767
Sri Lanka,LKA,1995,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.387053556444352
Sri Lanka,LKA,1994,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.344406420288195
Sri Lanka,LKA,1993,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.442217811746733
Sri Lanka,LKA,1992,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.508323376361394
Sri Lanka,LKA,1991,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.541072206279577
Sri Lanka,LKA,1990,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.467031774164659
Sri Lanka,LKA,1989,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.449054392882219
Sri Lanka,LKA,1988,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.462214619069643
Sri Lanka,LKA,1987,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.458943840762112
Sri Lanka,LKA,1986,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.512449670512743
Sri Lanka,LKA,1985,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.297599791776144
Sri Lanka,LKA,1984,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.415370333932422
Sri Lanka,LKA,1983,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.617860231789107
Sri Lanka,LKA,1982,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.928515620566916
Sri Lanka,LKA,1981,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.662140701225061
Sri Lanka,LKA,1980,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.833886120992733
Sri Lanka,LKA,1979,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.824141817580273
Sri Lanka,LKA,1978,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,2.22462277222911
Sri Lanka,LKA,1977,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1.47834425174834
Sri Lanka,LKA,1976,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.531682871698104
Sri Lanka,LKA,1975,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.776306878827124
Sri Lanka,LKA,1974,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.384839956370907
Sri Lanka,LKA,1973,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.412492035623906
Sri Lanka,LKA,1972,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.293823821135509
Sri Lanka,LKA,1971,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.311770020850896
Sri Lanka,LKA,1970,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0.349013656833095
Sri Lanka,LKA,2018,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00121906487329142
Sri Lanka,LKA,2017,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0015702222914307
Sri Lanka,LKA,2016,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00262019653873907
Sri Lanka,LKA,2015,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00414060940753731
Sri Lanka,LKA,2014,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00373397111629166
Sri Lanka,LKA,2013,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00408916601230793
Sri Lanka,LKA,2012,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00844082545381272
Sri Lanka,LKA,2011,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00764406214195687
Sri Lanka,LKA,2010,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0040917389824025
Sri Lanka,LKA,2009,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0165969157947028
Sri Lanka,LKA,2008,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0188014423298252
Sri Lanka,LKA,2007,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,2006,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,2005,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,2004,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,2003,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,2002,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,2001,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,2000,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1999,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1998,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1997,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1996,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1995,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1994,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1993,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1992,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1991,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1990,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1989,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1988,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1987,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1986,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1985,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.000295691112821829
Sri Lanka,LKA,1984,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1983,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00111374048332151
Sri Lanka,LKA,1982,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0018492036273691
Sri Lanka,LKA,1981,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0031737688737986
Sri Lanka,LKA,1980,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.0022598376344181
Sri Lanka,LKA,1979,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1978,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1977,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1976,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1975,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1974,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1973,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1972,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1971,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,1970,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0
Sri Lanka,LKA,2018,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2017,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2016,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2015,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2014,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2013,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2012,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2011,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2010,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2009,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2008,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2007,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2006,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2005,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2004,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2003,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2002,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2001,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2000,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1999,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1998,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1997,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1996,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1995,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1994,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1993,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1992,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1991,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1990,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1989,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1988,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1987,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1986,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1985,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1984,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1983,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1982,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1981,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1980,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1979,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1978,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1977,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1976,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1975,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1974,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1973,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1972,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,1971,Natural gas rents (% of GDP),NY.GDP.NGAS.RT.ZS,0
Sri Lanka,LKA,2018,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2017,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2016,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2015,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2014,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2013,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2012,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2011,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2010,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2009,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2008,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2007,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2006,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2005,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2004,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2003,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2002,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2001,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,2000,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,1999,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,1998,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,1997,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,1996,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,1995,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
Sri Lanka,LKA,1994,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0
