gnd_id	name	province_id	district_id	dsd_id	pd_id	gnd_num	lat	lng	ps_id	ps_name	distance
LK-8118155	Meeriyabedda	LK-8	LK-81	LK-8118	EC-19C	88	6.922980054794522	81.15684198630136	PS-810102	Passara	1.29906100799226
LK-3206025	Viharahena	LK-3	LK-32	LK-3206	EC-08A	244	6.376723066878981	80.59485495541409	PS-320110	Deniyaya	5.600263687531613
LK-3242075	Sudarshi Place	LK-3	LK-32	LK-3242	EC-08F	420D	5.958915705882353	80.5408044117647	PS-320101	Matara	1.3533919052553651
LK-3224080	Akurugoda East	LK-3	LK-32	LK-3224	EC-08C	400	6.008865484615385	80.49473213846147	PS-320117	Malimbada	2.518239765679336
LK-3224075	Akurugoda North	LK-3	LK-32	LK-3224	EC-08C	400C	6.011712284210527	80.48657861052632	PS-320117	Malimbada	3.4162168667839192
LK-3242325	Eliyakanda South	LK-3	LK-32	LK-3242	EC-08F	416A	5.9421726744186065	80.56294477906977	PS-320101	Matara	3.3287907220314406
LK-3203125	Kosnilgoda	LK-3	LK-32	LK-3203	EC-08A	262D	6.23407402654867	80.49011615929206	PS-320107	Morawaka	2.5553418790678646
LK-3224125	Akurugoda South	LK-3	LK-32	LK-3224	EC-08C	400B	5.997914376344088	80.49406280107519	PS-320117	Malimbada	2.9404967726697357
LK-8118065	Nikebedda	LK-8	LK-81	LK-8118	EC-19C	89H	6.9713962361111115	81.14215752777783	PS-810102	Passara	4.336701475207078
LK-3224130	Akurugoda West	LK-3	LK-32	LK-3224	EC-08C	400A	6.000395168181821	80.4824885909091	PS-320115	Kotawila	3.8658061256106158
LK-3242245	Walgama South	LK-3	LK-32	LK-3242	EC-08F	411C	5.9412924799999995	80.51935482000005	PS-320101	Matara	1.8018635181567326
LK-2145205	Godalawela	LK-2	LK-21	LK-2145	EC-04G	994	7.235579369863013	80.71727404109593	PS-210107	Thalathuoya	3.5457516993244624
LK-3248230	Kottagoda	LK-3	LK-32	LK-3248	EC-08E	440	5.952324064102565	80.64232920512816	PS-320102	Gandara	3.348432434740389
LK-3224030	Dampella	LK-3	LK-32	LK-3224	EC-08C	356	6.042359040000005	80.50167493333329	PS-320117	Malimbada	3.9491081812367894
LK-3230090	Beruwela	LK-3	LK-32	LK-3230	EC-08B	293C	6.086081801886793	80.63588470754719	PS-320106	Hakmana	0.8240393999086415
LK-3224005	Elgiriya	LK-3	LK-32	LK-3224	EC-08C	355A	6.054363870229007	80.47806585496183	PS-320112	Akuressa	4.970041489868924
LK-3242205	Welegoda East	LK-3	LK-32	LK-3242	EC-08F	414	5.950218707692311	80.5301068	PS-320101	Matara	0.4142441751365466
LK-3224040	Horagoda West	LK-3	LK-32	LK-3224	EC-08C	355C	6.0369612781456965	80.4728760794702	PS-320117	Malimbada	5.740911058519562
LK-3224120	Galpamuna	LK-3	LK-32	LK-3224	EC-08C	402B	6.00096617021276	80.5091239042553	PS-320117	Malimbada	1.403921967502298
LK-3224035	Horagoda East	LK-3	LK-32	LK-3224	EC-08C	355	6.046365572327044	80.48427983647798	PS-320117	Malimbada	5.418893429171616
LK-3224090	Kirimetimulla North	LK-3	LK-32	LK-3224	EC-08C	351A	6.02057525757576	80.50855138636358	PS-320117	Malimbada	1.490437996774264
LK-3321200	Ittademaliya West	LK-3	LK-33	LK-3321	EC-09A	444	6.1699624400000035	80.72804661333335	PS-330151	Walasmulla	3.737011869840471
LK-3224115	Malimbada South	LK-3	LK-32	LK-3224	EC-08C	402	5.998632556451609	80.51667066129029	PS-320117	Malimbada	1.32305917974935
LK-3224050	Kadukanna	LK-3	LK-32	LK-3224	EC-08C	353	6.028356345833343	80.500191525	PS-320117	Malimbada	2.7537008699323695
LK-3242315	Gandarawatta	LK-3	LK-32	LK-3242	EC-08F	429B	5.9435686078431385	80.58418441176468	PS-320102	Gandara	3.3096913257464533
LK-3224100	Katuwangoda	LK-3	LK-32	LK-3224	EC-08C	350A	6.0190469302325615	80.52568388837207	PS-320117	Malimbada	1.31728754057209
LK-3242090	Godagama	LK-3	LK-32	LK-3242	EC-08F	419	5.972449444444443	80.5196973796296	PS-320115	Kotawila	2.9030841106891807
LK-3224020	Kekunawela	LK-3	LK-32	LK-3224	EC-08C	357	6.05129454787234	80.50624903191493	PS-320117	Malimbada	4.703010870722997
LK-3224085	Kirimetimulla South	LK-3	LK-32	LK-3224	EC-08C	351B	6.011373984732823	80.5029234580152	PS-320117	Malimbada	1.60845038753082
LK-3248035	Urugamuwa South	LK-3	LK-32	LK-3248	EC-08E	457	6.000010346153846	80.66976010439565	PS-320103	Dikwella	4.743748853629546
LK-3224110	Malimbada North	LK-3	LK-32	LK-3224	EC-08C	350	6.011160965753425	80.52133575342471	PS-320117	Malimbada	0.43737548704352536
LK-3224105	Malimbada East	LK-3	LK-32	LK-3224	EC-08C	402A	6.004177339712924	80.52673512440192	PS-320117	Malimbada	1.2461210069271025
LK-3224070	Nape	LK-3	LK-32	LK-3224	EC-08C	355E	6.0292965794392535	80.48569441121495	PS-320117	Malimbada	4.086466549872756
LK-3224095	Malimbada West	LK-3	LK-32	LK-3224	EC-08C	351	6.009539425149705	80.51356930538917	PS-320117	Malimbada	0.4411205502890341
LK-3224060	Uninduwela	LK-3	LK-32	LK-3224	EC-08C	353B	6.026956767123288	80.51385592465755	PS-320117	Malimbada	1.8725538380889706
LK-3224015	Maragoda	LK-3	LK-32	LK-3224	EC-08C	357A	6.052406588235296	80.4963929191176	PS-320117	Malimbada	5.209913249939447
LK-3242195	Kadeweediya East	LK-3	LK-32	LK-3242	EC-08F	417A	5.950532231884054	80.54655368115942	PS-320101	Matara	1.43621837362847
LK-3248055	Wehella North	LK-3	LK-32	LK-3248	EC-08E	455A	5.984358552147238	80.67404017177917	PS-320103	Dikwella	3.077552292680805
LK-3230005	Denagama East	LK-3	LK-32	LK-3230	EC-08B	280	6.120966532258062	80.6536109112903	PS-320106	Hakmana	4.180932602048855
LK-3242305	Wewa Ihalagoda	LK-3	LK-32	LK-3242	EC-08F	429A	5.949755833333334	80.58533521568627	PS-320102	Gandara	3.301472457273476
LK-3224010	Pahala Kiyaduwa	LK-3	LK-32	LK-3224	EC-08C	355B	6.058501798076926	80.48367521153848	PS-320112	Akuressa	4.559298996001421
LK-3242270	Kadeweediya South	LK-3	LK-32	LK-3242	EC-08F	417B	5.9478344	80.54149268	PS-320101	Matara	0.8769992414315397
LK-3242100	Kanattagoda North	LK-3	LK-32	LK-3242	EC-08F	423B	5.960363571428571	80.50805639999996	PS-320115	Kotawila	1.7563362120363541
LK-3224140	Sulthanagoda East	LK-3	LK-32	LK-3224	EC-08C	403B	5.986697661375661	80.50319678306877	PS-320115	Kotawila	2.363828645872741
LK-3224055	Welandagoda	LK-3	LK-32	LK-3224	EC-08C	356B	6.0348485379746775	80.50249254430378	PS-320117	Malimbada	3.1726951335195195
LK-3224145	Sulthanagoda South	LK-3	LK-32	LK-3224	EC-08C	403A	5.972981924731181	80.50206555376343	PS-320115	Kotawila	1.08465037172585
LK-3242095	Eduwa - Madurudoowa	LK-3	LK-32	LK-3242	EC-08F	419A	5.976548544303799	80.51192245569622	PS-320115	Kotawila	2.228665143218274
LK-3242290	Eliyakanda North	LK-3	LK-32	LK-3242	EC-08F	416D	5.946711506666668	80.56481549333333	PS-320101	Matara	3.4566336108576152
LK-3224065	Thelijjavila	LK-3	LK-32	LK-3224	EC-08C	353A	6.020968666666668	80.49325054406127	PS-320117	Malimbada	2.9177867029082987
LK-3242210	Welegoda West	LK-3	LK-32	LK-3242	EC-08F	409E	5.947509874999999	80.52705209374996	PS-320101	Matara	0.7504310334951524
LK-3242005	Deeyagaha East	LK-3	LK-32	LK-3242	EC-08F	446A	5.991103875776401	80.58217528571427	PS-320104	Thihagoda	2.929705900601993
LK-3242040	Deeyagaha West	LK-3	LK-32	LK-3242	EC-08F	446	5.9804851097560965	80.57251615243904	PS-320104	Thihagoda	3.686105830299561
LK-5221005	Periyaneelavanai  01B	LK-5	LK-52	LK-5221	EC-13C	KP/71/3	7.4496150000000005	81.81325820833332	PS-520123	Kalmunai	4.1374467835579
LK-3218180	Ihala Kiyanduwa	LK-3	LK-32	LK-3218	EC-08C	360B	6.07700486915888	80.45830351401871	PS-320112	Akuressa	3.250305620211752
LK-3242080	Hittetiya East	LK-3	LK-32	LK-3242	EC-08F	420A	5.970094621301776	80.53957987573966	PS-320101	Matara	2.431824168126511
LK-3242225	Kanattagoda South	LK-3	LK-32	LK-3242	EC-08F	423	5.9489768017241405	80.50851617241375	PS-320115	Kotawila	2.6222376543772086
LK-3218210	Henegama West	LK-3	LK-32	LK-3218	EC-08C	370A	6.060619402597402	80.45966492857141	PS-320112	Akuressa	4.7118922776011205
LK-3242085	Hittetiya Meda	LK-3	LK-32	LK-3242	EC-08F	414B	5.971409756756757	80.53150764864861	PS-320101	Matara	2.4995700811956545
LK-3242110	Hittetiya West	LK-3	LK-32	LK-3242	EC-08F	414A	5.958820480769232	80.52564196153851	PS-320101	Matara	1.4036071419161664
LK-8206135	Gangoda Arawa	LK-8	LK-82	LK-8206	EC-20A	115A	6.9616625416666675	81.44358224999996	PS-820123	Dambagalla	8.126052507271465
LK-3242035	Kekanadura Central	LK-3	LK-32	LK-3242	EC-08F	447A	5.970949873333331	80.5863531266667	PS-320102	Gandara	4.473929052488426
LK-3242150	Kekanadura South	LK-3	LK-32	LK-3242	EC-08F	447D	5.963813952830188	80.59660554716983	PS-320102	Gandara	3.131759471807319
LK-3242015	Kokawala	LK-3	LK-32	LK-3242	EC-08F	443B	5.982825223404254	80.61952924468086	PS-320102	Gandara	4.6223234999040415
LK-3242010	Kekanadura East	LK-3	LK-32	LK-3242	EC-08F	447B	5.980480336898395	80.60108960427813	PS-320102	Gandara	4.5525898129451905
LK-3242030	Kekanadura North	LK-3	LK-32	LK-3242	EC-08F	447C	5.977783084507042	80.58982890845074	PS-320104	Thihagoda	4.634944640491616
LK-3242125	Weliweriya East	LK-3	LK-32	LK-3242	EC-08F	417E	5.954813543859647	80.54103596491231	PS-320101	Matara	1.0385410979233316
LK-3230065	Narawelpita East	LK-3	LK-32	LK-3230	EC-08B	297E	6.101945901408451	80.63165256338027	PS-320106	Hakmana	2.294708766581008
LK-3242250	Madiha East	LK-3	LK-32	LK-3242	EC-08F	411B	5.937584388888894	80.51481409722223	PS-320101	Matara	2.4433426966982403
LK-3242230	Madiha West	LK-3	LK-32	LK-3242	EC-08F	411A	5.940835363636365	80.5070978961039	PS-320101	Matara	3.0768961124981415
LK-3242295	Meddawatta	LK-3	LK-32	LK-3242	EC-08F	425	5.944174767857146	80.57329041071429	PS-320101	Matara	4.4177843331628806
LK-3242320	Meddawatta South	LK-3	LK-32	LK-3242	EC-08F	425C	5.937904737500002	80.57501195	PS-320102	Gandara	4.3372761161565
LK-3242165	Nakuttiya	LK-3	LK-32	LK-3242	EC-08F	430B	5.959824349999999	80.59625535	PS-320102	Gandara	2.822364692121988
LK-3242045	Navimana North	LK-3	LK-32	LK-3242	EC-08F	428	5.97144088	80.56396539	PS-320101	Matara	4.177284817813259
LK-3242055	Navimana South	LK-3	LK-32	LK-3242	EC-08F	427	5.9648454504504524	80.56123481081083	PS-320101	Matara	3.5210501462516364
LK-3242050	Pahalagoda	LK-3	LK-32	LK-3242	EC-08F	428B	5.972702119999999	80.55985932	PS-320101	Matara	3.915202290866782
LK-3242260	Pamburana	LK-3	LK-32	LK-3242	EC-08F	412B	5.941756218750003	80.53119918750001	PS-320101	Matara	0.8546108295158196
LK-3242020	Parawahera East	LK-3	LK-32	LK-3242	EC-08F	443C	5.966741016393442	80.62096532786886	PS-320102	Gandara	2.8964289159088836
LK-3242025	Parawahera North	LK-3	LK-32	LK-3242	EC-08F	443	5.976042734693878	80.61592631632655	PS-320102	Gandara	3.8335028132250577
LK-3242155	Parawahera South	LK-3	LK-32	LK-3242	EC-08F	443A	5.96404487662338	80.61201655194802	PS-320102	Gandara	2.5032801656347803
LK-3242255	Polhena	LK-3	LK-32	LK-3242	EC-08F	412	5.9379321834862395	80.52605414678897	PS-320101	Matara	1.4947261757109522
LK-3242160	Thalpavila North	LK-3	LK-32	LK-3242	EC-08F	430A	5.954422380952383	80.59941620408159	PS-320102	Gandara	2.1543443340249864
LK-3242310	Thalpavila South	LK-3	LK-32	LK-3242	EC-08F	430	5.946471762711865	80.59459238135595	PS-320102	Gandara	2.2176002274051996
LK-3242275	Thotamuna	LK-3	LK-32	LK-3242	EC-08F	412A	5.941684482142857	80.53675103571427	PS-320101	Matara	0.8867730835707133
LK-3242060	Thudawa East	LK-3	LK-32	LK-3242	EC-08F	420C	5.961489300000001	80.54912111666667	PS-320101	Matara	2.200856710983306
LK-3242065	Thudawa North	LK-3	LK-32	LK-3242	EC-08F	420B	5.965220148148147	80.54673214814814	PS-320101	Matara	2.3088794413602267
LK-3242070	Thudawa South	LK-3	LK-32	LK-3242	EC-08F	420	5.960402209302326	80.54334790697672	PS-320101	Matara	1.657208333203809
LK-3242185	Uyanwatta	LK-3	LK-32	LK-3242	EC-08F	417G	5.95066151764706	80.55439520000002	PS-320101	Matara	2.301184942469968
LK-3242190	Uyanwatta North	LK-3	LK-32	LK-3242	EC-08F	417D	5.951735073170731	80.55194031707319	PS-320101	Matara	2.0446160521153876
LK-3242170	Veherahena	LK-3	LK-32	LK-3242	EC-08F	426B	5.953427132231408	80.58418102479335	PS-320102	Gandara	3.5541329424828034
LK-3242235	Walgama	LK-3	LK-32	LK-3242	EC-08F	409A	5.948417326086959	80.52033860869567	PS-320101	Matara	1.4752273111914713
LK-3242240	Walgama Meda	LK-3	LK-32	LK-3242	EC-08F	409C	5.944318512820513	80.52081738461538	PS-320101	Matara	1.5145913255052137
LK-3242220	Walgama North	LK-3	LK-32	LK-3242	EC-08F	409B	5.949365815126048	80.51331745378147	PS-320101	Matara	2.250648980679901
LK-3242105	Wewahamandoowa	LK-3	LK-32	LK-3242	EC-08F	423A	5.960651785340318	80.51297828272244	PS-320115	Kotawila	2.243626555543249
LK-3212030	Athapattukanda	LK-3	LK-32	LK-3212	EC-08B	276B	6.159843009090907	80.64970266363638	PS-330151	Walasmulla	5.40730494776196
LK-1230295	Watawala	LK-1	LK-12	LK-1230	EC-02K	379B	7.010184092592589	80.16516918518519	PS-120239	Kirindiwela	6.140392826249133
LK-3212225	Bamunugama East	LK-3	LK-32	LK-3212	EC-08B	300	6.119058979452055	80.59535530821921	PS-320105	Kamburupitiya	6.070051658964976
LK-3212165	Bamunugama West	LK-3	LK-32	LK-3212	EC-08B	300B	6.128798708791209	80.59052900000007	PS-320105	Kamburupitiya	6.7497733145054415
LK-1230485	Indolamulla	LK-1	LK-12	LK-1230	EC-02K	404	6.971824999999997	80.05890044736842	PS-120240	Dompe	2.529738143913962
LK-3212065	Beragama North	LK-3	LK-32	LK-3212	EC-08B	303B	6.1567087688172055	80.5590061182796	PS-320109	Mawarala	5.547117314353651
LK-3212080	Beragama South	LK-3	LK-32	LK-3212	EC-08B	303C	6.1451050167597705	80.53546211173182	PS-320112	Akuressa	8.197526467209657
LK-3212075	Beragama West	LK-3	LK-32	LK-3212	EC-08B	303A	6.153942259668505	80.53917528729282	PS-320109	Mawarala	7.218352831782884
LK-3212120	Deiyandara	LK-3	LK-32	LK-3212	EC-08B	275	6.1511532170542615	80.6066078992248	PS-320109	Mawarala	5.648254739653888
LK-3212140	Dewalegama East	LK-3	LK-32	LK-3212	EC-08B	277	6.13903712371134	80.64629829896909	PS-330151	Walasmulla	5.985422768846506
LK-3212135	Dewalegama West	LK-3	LK-32	LK-3212	EC-08B	277A	6.139524043795621	80.6263432481752	PS-320106	Hakmana	6.364351225644324
LK-3212095	Diddenipotha East	LK-3	LK-32	LK-3212	EC-08B	302	6.141939657894734	80.56713826315793	PS-320109	Mawarala	6.619168934787061
LK-3209130	Bengamuwa East	LK-3	LK-32	LK-3209	EC-08B	255	6.267775659574464	80.61258579787233	PS-320108	Urubokka	5.062255667545959
LK-3212060	Diddenipotha North	LK-3	LK-32	LK-3212	EC-08B	302B	6.155921980519478	80.57004787662338	PS-320109	Mawarala	5.049958182246131
LK-3212100	Diddenipotha South	LK-3	LK-32	LK-3212	EC-08B	302A	6.1516512015503855	80.57628709302327	PS-320109	Mawarala	5.297468612613544
LK-3212045	Galetumba	LK-3	LK-32	LK-3212	EC-08B	275C	6.161404941666664	80.60332273333333	PS-320109	Mawarala	4.456909261343583
LK-3212020	Gammedagama	LK-3	LK-32	LK-3212	EC-08B	273A	6.175809224637684	80.60538227536236	PS-320109	Mawarala	3.1996404235723293
LK-3212005	Gombaddala North	LK-3	LK-32	LK-3212	EC-08B	271A	6.189824320000001	80.551356704	PS-320109	Mawarala	4.05140013071333
LK-3212070	Gombaddala South	LK-3	LK-32	LK-3212	EC-08B	271	6.1761666319999975	80.545433776	PS-320109	Mawarala	5.206175735284003
LK-3212220	Horapavita North	LK-3	LK-32	LK-3212	EC-08B	300A	6.1146379815950915	80.58318175460126	PS-320105	Kamburupitiya	4.979080663915113
LK-3212215	Horapavita South	LK-3	LK-32	LK-3212	EC-08B	300C	6.106202000000003	80.5840586086957	PS-320105	Kamburupitiya	4.19181519183415
LK-3245160	Devinuwara Central	LK-3	LK-32	LK-3245	EC-08E	432A	5.93436662745098	80.58710076470584	PS-320102	Gandara	3.0875886556377297
LK-3212015	Ketapalakanda	LK-3	LK-32	LK-3212	EC-08B	273C	6.176139922155686	80.59428528742522	PS-320109	Mawarala	2.566358494077779
LK-3212025	Ketiyape North	LK-3	LK-32	LK-3212	EC-08B	273	6.170852951388891	80.62834306250002	PS-320109	Mawarala	5.478560685161111
LK-3212150	Kithsiripura	LK-3	LK-32	LK-3212	EC-08B	279B	6.132375457142859	80.62751896190481	PS-320106	Hakmana	5.5671286482758
LK-1230255	Weliketiyawatta	LK-1	LK-12	LK-1230	EC-02K	397C	7.007786100840334	80.07079964705876	PS-120245	Malwathuhiripitiya	5.1747885702814465
LK-3212210	Koramburuwana	LK-3	LK-32	LK-3212	EC-08B	299	6.105650688235295	80.56469715294118	PS-320105	Kamburupitiya	3.5344509892559968
LK-3212010	Kudapana	LK-3	LK-32	LK-3212	EC-08B	271B	6.180455059829061	80.56809649572652	PS-320109	Mawarala	2.8680241278242233
LK-3212110	Maduwala	LK-3	LK-32	LK-3212	EC-08B	275D	6.150828456896553	80.59045603448278	PS-320109	Mawarala	5.267190465501903
LK-3212170	Makandura  East	LK-3	LK-32	LK-3212	EC-08B	301B	6.134595288702928	80.56613102510467	PS-320105	Kamburupitiya	6.756111338114135
LK-1227005	Eluwapitiya West	LK-1	LK-12	LK-1227	EC-02G	333/A	7.162493720930232	80.04014434883722	PS-120247	Weyangoda	6.445605450586177
LK-3212085	Makandura West	LK-3	LK-32	LK-3212	EC-08B	301	6.134493188311687	80.54020294805193	PS-320105	Kamburupitiya	7.261572507733929
LK-3239005	Midigama North	LK-3	LK-32	LK-3239	EC-08G	381A	5.990217389830507	80.39128004237288	PS-310128	Ahangama	3.503486099473227
LK-3239205	Mirissa South 1	LK-3	LK-32	LK-3239	EC-08G	406	5.947154750000001	80.45464490624998	PS-320111	Weligama	4.264284963917624
LK-3245175	Devinuwara East	LK-3	LK-32	LK-3245	EC-08E	433B	5.928992573770493	80.59423352459021	PS-320102	Gandara	2.6030420078394294
LK-3212180	Meepavita	LK-3	LK-32	LK-3212	EC-08B	299B	6.120252866028707	80.57182465550241	PS-320105	Kamburupitiya	5.220502205439665
LK-3212185	Mudaligedara	LK-3	LK-32	LK-3212	EC-08B	299C	6.1207645266272195	80.55773094674558	PS-320105	Kamburupitiya	5.270240987328827
LK-3212055	Mulatiyana	LK-3	LK-32	LK-3212	EC-08B	272	6.165496081481482	80.57833305925934	PS-320109	Mawarala	3.7481238637705236
LK-3212050	Neralampitiya	LK-3	LK-32	LK-3212	EC-08B	272A	6.161156884146341	80.58925012195128	PS-320109	Mawarala	4.1120739850078865
LK-3212235	Pallawela	LK-3	LK-32	LK-3212	EC-08B	279C	6.119823595419847	80.62334993129768	PS-320106	Hakmana	4.470817630441759
LK-3212035	Parapamulla East	LK-3	LK-32	LK-3212	EC-08B	276	6.157316253731345	80.63622315671645	PS-330151	Walasmulla	6.869470815205199
LK-3212130	Parapamulla South	LK-3	LK-32	LK-3212	EC-08B	276C	6.1486419102564085	80.61875517948717	PS-320109	Mawarala	6.520137895037211
LK-3212125	Parapamulla West	LK-3	LK-32	LK-3212	EC-08B	276A	6.154003117647055	80.61819551470589	PS-320109	Mawarala	5.990124761891827
LK-2145010	Galthenna	LK-2	LK-21	LK-2145	EC-04G	955	7.25583398275862	80.64687820689656	PS-210101	Kandy	4.158046522333501
LK-3212240	Pitawalgamuwa	LK-3	LK-32	LK-3212	EC-08B	279A	6.110145727810651	80.62040626627216	PS-320106	Hakmana	3.7819611143183978
LK-3212230	Radawela East	LK-3	LK-32	LK-3212	EC-08B	278	6.128207000000002	80.6130616956521	PS-320106	Hakmana	5.866480997048314
LK-3212155	Radawela West	LK-3	LK-32	LK-3212	EC-08B	278A	6.137209422222222	80.60824210370373	PS-320106	Hakmana	6.994476298739286
LK-3212175	Ransegoda East	LK-3	LK-32	LK-3212	EC-08B	301C	6.127589529069769	80.5634422616279	PS-320105	Kamburupitiya	5.976002518984975
LK-3206165	Horagala East	LK-3	LK-32	LK-3206	EC-08A	256A	6.253472406249998	80.55318290625	PS-320118	Rotumba	2.7402246626191697
LK-3212115	Seenipella East	LK-3	LK-32	LK-3212	EC-08B	275B	6.142879684684684	80.59420033333333	PS-320109	Mawarala	6.188600418671474
LK-2145240	Medadeniya	LK-2	LK-21	LK-2145	EC-04G	1000	7.22630388235294	80.72994483823524	PS-210107	Thalathuoya	5.276696218507963
LK-3212205	Ransegoda West	LK-3	LK-32	LK-3212	EC-08B	299D	6.0990627768594985	80.54365048760334	PS-320105	Kamburupitiya	3.6341774170679093
LK-3212190	Rathkekulawa	LK-3	LK-32	LK-3212	EC-08B	299E	6.116779936363633	80.54743645454546	PS-320105	Kamburupitiya	5.135154469701805
LK-3212105	Seenipella West	LK-3	LK-32	LK-3212	EC-08B	275A	6.142254534351145	80.58124951908398	PS-320109	Mawarala	6.240344060446573
LK-3209010	Batandura North	LK-3	LK-32	LK-3209	EC-08B	251A	6.3264079245283	80.57879826415096	PS-320110	Deniyaya	2.7787114930010626
LK-3209005	Batandura South	LK-3	LK-32	LK-3209	EC-08B	251E	6.318129613207544	80.56682155660377	PS-320110	Deniyaya	2.7426962157786026
LK-3209185	Ehelakanda	LK-3	LK-32	LK-3209	EC-08B	270A	6.212929506849314	80.60243793150687	PS-320109	Mawarala	2.3732396268240445
LK-3209155	Bengamuwa South	LK-3	LK-32	LK-3209	EC-08B	255C	6.25597482178218	80.59935628712873	PS-320118	Rotumba	5.334423544220249
LK-3209125	Bengamuwa West	LK-3	LK-32	LK-3209	EC-08B	255B	6.2646828547008555	80.60019541880348	PS-320116	Kosmodara	5.230840361705368
LK-3209045	Beralapanathara North	LK-3	LK-32	LK-3209	EC-08B	250	6.321463557522125	80.60034112389383	PS-320108	Urubokka	3.4061372200420497
LK-3209190	Galketikanda	LK-3	LK-32	LK-3209	EC-08B	268B	6.22256686597938	80.57637726804123	PS-320118	Rotumba	2.0625490056550704
LK-3206135	Koodaludeniya	LK-3	LK-32	LK-3206	EC-08A	256C	6.279910875	80.53345072916666	PS-320116	Kosmodara	3.1781298737574213
LK-3209040	Beralapanathara South	LK-3	LK-32	LK-3209	EC-08B	250A	6.313062923664119	80.61133050381679	PS-320108	Urubokka	1.979707528688944
LK-3209145	Dampahala East	LK-3	LK-32	LK-3209	EC-08B	253	6.2625916261682235	80.63333731775697	PS-320108	Urubokka	5.323341952015626
LK-3209085	Ginnaliya South	LK-3	LK-32	LK-3209	EC-08B	246D	6.308442384615385	80.65779846153848	PS-320108	Urubokka	3.1887493756406102
LK-3209135	Dampahala West	LK-3	LK-32	LK-3209	EC-08B	253A	6.276906878787877	80.62510070707073	PS-320108	Urubokka	3.7346895103256976
LK-3209160	Denkandaliya	LK-3	LK-32	LK-3209	EC-08B	268D	6.254803526315788	80.58009982894738	PS-320118	Rotumba	3.644771947394816
LK-3209090	Ginnaliya East	LK-3	LK-32	LK-3209	EC-08B	246	6.3148479662921355	80.66234106741575	PS-320108	Urubokka	3.719758786304226
LK-1109165	Kotuwegoda	LK-1	LK-11	LK-1109	EC-01J	491B	6.909889500000001	79.90574720000002	PS-110322	BMICH	1.1702097645330294
LK-8121075	Badulla West	LK-8	LK-81	LK-8121	EC-19D	78C	6.995438486486487	81.04848347297296	PS-810101	Badulla	0.8749252973179228
LK-3209030	Ginnaliya North	LK-3	LK-32	LK-3209	EC-08B	246C	6.3251790409356685	80.65552246198831	PS-320108	Urubokka	3.3680367430039584
LK-3221120	Meeruppa	LK-3	LK-32	LK-3221	EC-08G	397B	5.9909232500000025	80.46278724999996	PS-320115	Kotawila	4.315075329437412
LK-3209210	Puwakgahahena	LK-3	LK-32	LK-3209	EC-08B	270C	6.198331098360655	80.60535822950818	PS-320109	Mawarala	2.0252707610312406
LK-3209100	Heegoda	LK-3	LK-32	LK-3209	EC-08B	249C	6.287712679999997	80.647673704	PS-320108	Urubokka	3.2472006403211675
LK-3209140	Hulankanda	LK-3	LK-32	LK-3209	EC-08B	253B	6.2694414158415865	80.64500485148513	PS-320108	Urubokka	4.872047123096348
LK-3209105	Keeripitiya West	LK-3	LK-32	LK-3209	EC-08B	249D	6.291203629310343	80.619785724138	PS-320108	Urubokka	2.3520962558124032
LK-1121110	Maharagama West	LK-1	LK-11	LK-1121	EC-01M	527C	6.851523774193548	79.92542137096773	PS-110463	Maharagama	0.7814419192081539
LK-3209025	Ketawala	LK-3	LK-32	LK-3209	EC-08B	246A	6.338766753191489	80.64851210638297	PS-320108	Urubokka	3.834407998132813
LK-3209060	Kirilipana	LK-3	LK-32	LK-3209	EC-08B	251	6.295815401515151	80.58496977272732	PS-320116	Kosmodara	2.7986335599865884
LK-3209215	Mawarala	LK-3	LK-32	LK-3209	EC-08B	270	6.197662403846151	80.58455591346151	PS-320109	Mawarala	0.2788121786631079
LK-3209095	Mekiliyathenna	LK-3	LK-32	LK-3209	EC-08B	249B	6.298048388888888	80.6498336111111	PS-320108	Urubokka	2.6725394414744907
LK-1109200	Oruwala	LK-1	LK-11	LK-1109	EC-01J	487	6.884897480519478	80.00037223376621	PS-110472	Athurugiriya	1.4770756646706227
LK-3209115	Mologgamuwa North	LK-3	LK-32	LK-3209	EC-08B	251C	6.279750843478267	80.58895294782609	PS-320116	Kosmodara	3.3636004418573586
LK-3221020	Puhulahena	LK-3	LK-32	LK-3221	EC-08G	372C	6.05242675735294	80.42718158088238	PS-320113	Kananke	2.5270697194612612
LK-3209120	Mologgamuwa South	LK-3	LK-32	LK-3209	EC-08B	251D	6.271158520000005	80.58545038999996	PS-320116	Kosmodara	3.479942653316175
LK-3209065	Moragala	LK-3	LK-32	LK-3209	EC-08B	251B	6.296832366336636	80.59468648514857	PS-320116	Kosmodara	3.872506473005562
LK-3209175	Napathella	LK-3	LK-32	LK-3209	EC-08B	268C	6.241133736842104	80.58852335526319	PS-320118	Rotumba	3.499646545288553
LK-3209200	Panakaduwa East	LK-3	LK-32	LK-3209	EC-08B	267	6.216614966442951	80.55962806040264	PS-320118	Rotumba	1.4397829951623762
LK-3209165	Panakaduwa Wast	LK-3	LK-32	LK-3209	EC-08B	267A	6.237491244186046	80.55993261627911	PS-320118	Rotumba	0.8883030056832879
LK-3206175	Uvaragala	LK-3	LK-32	LK-3206	EC-08A	256B	6.256377526881718	80.5225584946237	PS-320107	Morawaka	3.196145920626365
