date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2018-08-15,Rice (white) - Retail,KG,cereals and tubers,79.65,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2018-09-15,Rice (white) - Retail,KG,cereals and tubers,82.07,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2018-10-15,Rice (white) - Retail,KG,cereals and tubers,84.17,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2018-11-15,Rice (white) - Retail,KG,cereals and tubers,86.63,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2018-12-15,Rice (white) - Retail,KG,cereals and tubers,88.16,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-01-15,Rice (white) - Retail,KG,cereals and tubers,89.71,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-02-15,Rice (white) - Retail,KG,cereals and tubers,87.29,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-03-15,Rice (white) - Retail,KG,cereals and tubers,84.13,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-04-15,Rice (white) - Retail,KG,cereals and tubers,81.89,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-05-15,Rice (white) - Retail,KG,cereals and tubers,85.42,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-06-15,Rice (white) - Retail,KG,cereals and tubers,86.4,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-07-15,Rice (white) - Retail,KG,cereals and tubers,86.22,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-08-15,Rice (white) - Retail,KG,cereals and tubers,86.54,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-09-15,Rice (white) - Retail,KG,cereals and tubers,88.09,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-10-15,Rice (white) - Retail,KG,cereals and tubers,92.44,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-11-15,Rice (white) - Retail,KG,cereals and tubers,98.22,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2019-12-15,Rice (white) - Retail,KG,cereals and tubers,105.55,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2020-01-15,Rice (white) - Retail,KG,cereals and tubers,106.35,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2020-02-15,Rice (white) - Retail,KG,cereals and tubers,101.82,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2020-03-15,Rice (white) - Retail,KG,cereals and tubers,100.13,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2020-04-15,Rice (white) - Retail,KG,cereals and tubers,98.13,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2020-05-15,Rice (white) - Retail,KG,cereals and tubers,100.67,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2020-06-15,Rice (white) - Retail,KG,cereals and tubers,97.8,LKR,Sri Lanka,,2744,Colombo City,368,133,15,5,1,368_133_15_5,
2004-01-15,Rice (red nadu) - Retail,KG,cereals and tubers,32.71,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2004-02-15,Rice (red nadu) - Retail,KG,cereals and tubers,33.62,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2004-03-15,Rice (red nadu) - Retail,KG,cereals and tubers,32.92,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2004-04-15,Rice (red nadu) - Retail,KG,cereals and tubers,32.98,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2004-05-15,Rice (red nadu) - Retail,KG,cereals and tubers,34.1,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2004-06-15,Rice (red nadu) - Retail,KG,cereals and tubers,33.74,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2004-07-15,Rice (red nadu) - Retail,KG,cereals and tubers,34.93,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2004-08-15,Rice (red nadu) - Retail,KG,cereals and tubers,34.78,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2004-09-15,Rice (red nadu) - Retail,KG,cereals and tubers,37.14,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2004-10-15,Rice (red nadu) - Retail,KG,cereals and tubers,37.36,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2005-01-15,Rice (red nadu) - Retail,KG,cereals and tubers,38.39,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2005-02-15,Rice (red nadu) - Retail,KG,cereals and tubers,36.25,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2005-03-15,Rice (red nadu) - Retail,KG,cereals and tubers,33.99,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2005-04-15,Rice (red nadu) - Retail,KG,cereals and tubers,32.25,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2005-05-15,Rice (red nadu) - Retail,KG,cereals and tubers,31.66,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2005-06-15,Rice (red nadu) - Retail,KG,cereals and tubers,31.32,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2005-07-15,Rice (red nadu) - Retail,KG,cereals and tubers,30.47,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2005-08-15,Rice (red nadu) - Retail,KG,cereals and tubers,29.47,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2005-09-15,Rice (red nadu) - Retail,KG,cereals and tubers,30.68,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2005-10-15,Rice (red nadu) - Retail,KG,cereals and tubers,30.83,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2005-11-15,Rice (red nadu) - Retail,KG,cereals and tubers,32.39,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2006-01-15,Rice (red nadu) - Retail,KG,cereals and tubers,35.23,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2006-02-15,Rice (red nadu) - Retail,KG,cereals and tubers,33.08,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2006-03-15,Rice (red nadu) - Retail,KG,cereals and tubers,31.0,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2006-04-15,Rice (red nadu) - Retail,KG,cereals and tubers,30.46,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2006-05-15,Rice (red nadu) - Retail,KG,cereals and tubers,30.77,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2006-06-15,Rice (red nadu) - Retail,KG,cereals and tubers,30.53,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2006-07-15,Rice (red nadu) - Retail,KG,cereals and tubers,31.07,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2006-08-15,Rice (red nadu) - Retail,KG,cereals and tubers,30.86,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2006-09-15,Rice (red nadu) - Retail,KG,cereals and tubers,31.05,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2006-10-15,Rice (red nadu) - Retail,KG,cereals and tubers,31.75,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2006-11-15,Rice (red nadu) - Retail,KG,cereals and tubers,39.23,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2007-01-15,Rice (red nadu) - Retail,KG,cereals and tubers,37.48,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2007-02-15,Rice (red nadu) - Retail,KG,cereals and tubers,38.59,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2007-03-15,Rice (red nadu) - Retail,KG,cereals and tubers,36.86,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2007-04-15,Rice (red nadu) - Retail,KG,cereals and tubers,35.1245,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2007-05-15,Rice (red nadu) - Retail,KG,cereals and tubers,36.3405,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2007-06-15,Rice (red nadu) - Retail,KG,cereals and tubers,37.5146,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2007-07-15,Rice (red nadu) - Retail,KG,cereals and tubers,37.7735,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2007-08-15,Rice (red nadu) - Retail,KG,cereals and tubers,38.6961,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2007-09-15,Rice (red nadu) - Retail,KG,cereals and tubers,39.8811,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2007-10-15,Rice (red nadu) - Retail,KG,cereals and tubers,42.0605,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2007-11-15,Rice (red nadu) - Retail,KG,cereals and tubers,53.9811,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2008-01-15,Rice (red nadu) - Retail,KG,cereals and tubers,65.0,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2008-02-15,Rice (red nadu) - Retail,KG,cereals and tubers,65.0,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2008-03-15,Rice (red nadu) - Retail,KG,cereals and tubers,67.0,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2008-04-15,Rice (red nadu) - Retail,KG,cereals and tubers,68.0,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2008-05-15,Rice (red nadu) - Retail,KG,cereals and tubers,66.5,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2008-06-15,Rice (red nadu) - Retail,KG,cereals and tubers,67.0,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2008-07-15,Rice (red nadu) - Retail,KG,cereals and tubers,65.0,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2008-08-15,Rice (red nadu) - Retail,KG,cereals and tubers,63.5,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-01-15,Rice (red nadu) - Retail,KG,cereals and tubers,68.33,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-02-15,Rice (red nadu) - Retail,KG,cereals and tubers,69.54,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-03-15,Rice (red nadu) - Retail,KG,cereals and tubers,67.08,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-04-15,Rice (red nadu) - Retail,KG,cereals and tubers,62.5,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-05-15,Rice (red nadu) - Retail,KG,cereals and tubers,68.34,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-06-15,Rice (red nadu) - Retail,KG,cereals and tubers,70.22,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-07-15,Rice (red nadu) - Retail,KG,cereals and tubers,70.33,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-08-15,Rice (red nadu) - Retail,KG,cereals and tubers,69.38,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-09-15,Rice (red nadu) - Retail,KG,cereals and tubers,65.89,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-10-15,Rice (red nadu) - Retail,KG,cereals and tubers,74.08,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-11-15,Rice (red nadu) - Retail,KG,cereals and tubers,69.44,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2009-12-15,Rice (red nadu) - Retail,KG,cereals and tubers,67.08,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-01-15,Rice (red nadu) - Retail,KG,cereals and tubers,71.22,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-02-15,Rice (red nadu) - Retail,KG,cereals and tubers,69.42,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-03-15,Rice (red nadu) - Retail,KG,cereals and tubers,60.42,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-04-15,Rice (red nadu) - Retail,KG,cereals and tubers,63.92,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-05-15,Rice (red nadu) - Retail,KG,cereals and tubers,56.25,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-06-15,Rice (red nadu) - Retail,KG,cereals and tubers,51.84,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-07-15,Rice (red nadu) - Retail,KG,cereals and tubers,50.5,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-08-15,Rice (red nadu) - Retail,KG,cereals and tubers,51.11,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-09-15,Rice (red nadu) - Retail,KG,cereals and tubers,57.5,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-10-15,Rice (red nadu) - Retail,KG,cereals and tubers,53.09,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-11-15,Rice (red nadu) - Retail,KG,cereals and tubers,62.5,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2010-12-15,Rice (red nadu) - Retail,KG,cereals and tubers,67.0,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-01-15,Rice (red nadu) - Retail,KG,cereals and tubers,63.11,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-02-15,Rice (red nadu) - Retail,KG,cereals and tubers,61.19,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-03-15,Rice (red nadu) - Retail,KG,cereals and tubers,63.13,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-04-15,Rice (red nadu) - Retail,KG,cereals and tubers,62.46,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-05-15,Rice (red nadu) - Retail,KG,cereals and tubers,61.78,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-06-15,Rice (red nadu) - Retail,KG,cereals and tubers,61.74,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-07-15,Rice (red nadu) - Retail,KG,cereals and tubers,59.85,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-08-15,Rice (red nadu) - Retail,KG,cereals and tubers,58.88,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-09-15,Rice (red nadu) - Retail,KG,cereals and tubers,58.9,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-10-15,Rice (red nadu) - Retail,KG,cereals and tubers,59.87,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-11-15,Rice (red nadu) - Retail,KG,cereals and tubers,60.94,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2011-12-15,Rice (red nadu) - Retail,KG,cereals and tubers,62.31,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2012-01-15,Rice (red nadu) - Retail,KG,cereals and tubers,60.91,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2012-02-15,Rice (red nadu) - Retail,KG,cereals and tubers,62.06,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2012-03-15,Rice (red nadu) - Retail,KG,cereals and tubers,61.76,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2012-04-15,Rice (red nadu) - Retail,KG,cereals and tubers,51.87,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2012-05-15,Rice (red nadu) - Retail,KG,cereals and tubers,59.81,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2012-06-15,Rice (red nadu) - Retail,KG,cereals and tubers,60.58,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2012-07-15,Rice (red nadu) - Retail,KG,cereals and tubers,60.37,LKR,Sri Lanka,,2744,Colombo City,368,157,15,5,1,368_157_15_5,
2015-01-15,Rice (long grain) - Retail,KG,cereals and tubers,84.76,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-02-15,Rice (long grain) - Retail,KG,cereals and tubers,81.61,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-03-15,Rice (long grain) - Retail,KG,cereals and tubers,76.4,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-04-15,Rice (long grain) - Retail,KG,cereals and tubers,74.51,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-05-15,Rice (long grain) - Retail,KG,cereals and tubers,73.7,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-06-15,Rice (long grain) - Retail,KG,cereals and tubers,71.45,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-07-15,Rice (long grain) - Retail,KG,cereals and tubers,68.75,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-08-15,Rice (long grain) - Retail,KG,cereals and tubers,67.22,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-09-15,Rice (long grain) - Retail,KG,cereals and tubers,71.98,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-10-15,Rice (long grain) - Retail,KG,cereals and tubers,73.4,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-11-15,Rice (long grain) - Retail,KG,cereals and tubers,76.61,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-12-15,Rice (long grain) - Retail,KG,cereals and tubers,78.4,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-01-15,Rice (long grain) - Retail,KG,cereals and tubers,86.28,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-02-15,Rice (long grain) - Retail,KG,cereals and tubers,76.63,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-03-15,Rice (long grain) - Retail,KG,cereals and tubers,72.97,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-04-15,Rice (long grain) - Retail,KG,cereals and tubers,73.57,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-05-15,Rice (long grain) - Retail,KG,cereals and tubers,76.68,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-06-15,Rice (long grain) - Retail,KG,cereals and tubers,77.53,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-07-15,Rice (long grain) - Retail,KG,cereals and tubers,77.83,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-08-15,Rice (long grain) - Retail,KG,cereals and tubers,77.36,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-09-15,Rice (long grain) - Retail,KG,cereals and tubers,67.7,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-10-15,Rice (long grain) - Retail,KG,cereals and tubers,72.86,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-11-15,Rice (long grain) - Retail,KG,cereals and tubers,78.12,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2016-12-15,Rice (long grain) - Retail,KG,cereals and tubers,83.5,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2017-01-15,Rice (long grain) - Retail,KG,cereals and tubers,92.41,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2017-02-15,Rice (long grain) - Retail,KG,cereals and tubers,93.2212,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2017-03-15,Rice (long grain) - Retail,KG,cereals and tubers,84.5687,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2017-04-15,Rice (long grain) - Retail,KG,cereals and tubers,91.5,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2017-05-15,Rice (long grain) - Retail,KG,cereals and tubers,93.4561,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2017-06-15,Rice (long grain) - Retail,KG,cereals and tubers,95.48,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2017-07-15,Rice (long grain) - Retail,KG,cereals and tubers,92.3191,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2017-08-15,Rice (long grain) - Retail,KG,cereals and tubers,90.34,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2017-09-15,Rice (long grain) - Retail,KG,cereals and tubers,93.1826,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2017-10-15,Rice (long grain) - Retail,KG,cereals and tubers,101.84,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2017-11-15,Rice (long grain) - Retail,KG,cereals and tubers,107.14,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2018-01-15,Rice (long grain) - Retail,KG,cereals and tubers,87.0,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2018-02-15,Rice (long grain) - Retail,KG,cereals and tubers,80.5,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2018-03-15,Rice (long grain) - Retail,KG,cereals and tubers,101.2,LKR,Sri Lanka,,2744,Colombo City,368,162,15,5,1,368_162_15_5,
2015-09-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2015-10-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2015-11-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2015-12-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2016-01-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2016-09-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2016-10-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2016-11-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2016-12-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-01-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-02-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-03-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-04-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-05-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-06-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-07-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-08-15,Fuel (diesel) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-09-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-10-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-11-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2017-12-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2018-01-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2018-02-15,Fuel (diesel) - Retail,L,non-food,95.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2018-03-15,Fuel (diesel) - Retail,L,non-food,100.0,LKR,Sri Lanka,,2744,Colombo City,368,284,15,15,8,368_284_15_15,
2015-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2744,Colombo City,368,285,15,15,8,368_285_15_15,
2015-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2744,Colombo City,368,285,15,15,8,368_285_15_15,
2015-11-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2744,Colombo City,368,285,15,15,8,368_285_15_15,
2015-12-15,Fuel (petrol-gasoline) - Retail,L,non-food,117.0,LKR,Sri Lanka,,2744,Colombo City,368,285,15,15,8,368_285_15_15,
