data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5533741,144,SRI1786,1786,2011-09-22,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Gampaha,Kelaniya,Kelaniya,6.9553,79.9220,1,Daily Mirror (Sri Lanka),National,Kelaniya University students staged a protest against the government's decision to legally recognize the private medical college in Malabe.,0,1561474272,LKA
5533742,144,SRI1787,1787,2011-09-22,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Health Workers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,A group of Colombo National Hospital attendants staged a sit-in protest and hunger strike against the decision to transfer them in another department by their chief the Controller of the Minor Staff (CMS). It is alleged that the transfer is linked to the attendants complaint against the CMS on sexual harassment.,0,1561474272,LKA
5533740,144,SRI1785,1785,2011-09-21,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Women (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Kalutara,Panadura,Meda Wadduwa,6.6686,79.9253,1,Daily Mirror (Sri Lanka),National,A group of women staged a peaceful protest in Wadduwa city against the opening of a liquor shop near a religious place.,0,1561474272,LKA
5533739,144,SRI1784,1784,2011-09-17,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Farmers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,North Central,Polonnaruwa,Thamankaduwa,Polonnaruwa,7.9397,81.0027,2,Daily Mirror (Sri Lanka),National,Reportedly over 500 farmers staged a protest against the government failures in paddy purchasing mechanism and called on it to purchase their rice harvest.,0,1561474272,LKA
5533738,144,SRI1783,1783,2011-09-14,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Health Workers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,Government nurses staged a protest opposite the National Hospital in Colombo against the Health minister decision to recruit as nurse those qualified in Advanced Level studies in Arts and Commerce streams.,0,1561474272,LKA
5533737,144,SRI1782,1782,2011-09-13,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Daily Mirror (Sri Lanka),National,A small protest was held in front of the American Centre in Jaffna against the visit of the Assistant Secretary of State who is in the island in order to meet community leaders and students.,0,1561474272,LKA
5533736,144,SRI1781,1781,2011-09-12,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,North Western,Puttalam,Chilaw,Chilaw,7.5758,79.7953,1,Daily News (Sri Lanka),National,"The Sri Lanka Animal Welfare Trust staged a protest in Chilaw city, North Western, on 12 September against animal sacrifice.",0,1561474272,LKA
5533735,144,SRI1780,1780,2011-09-11,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Southern,Hambantota,Sooriyawewa,Sooriyawewa,6.3167,81.0000,1,Daily Mirror (Sri Lanka),National,Residents of Suriyawewa staged a protest asking the police forces to immediately arrest the individuals responsible for the rape of a young school girl. It is alleged that the girl was raped by a senior official of the Mahaweli Authority and other three men.,0,1561474272,LKA
5533734,144,SRI1779,1779,2011-09-10,2011,1,Riots,Mob violence,Rioters (Sri Lanka),UPFA: United People's Freedom Alliance,5,Rioters (Sri Lanka),UPFA: United People's Freedom Alliance,5,55,South Asia,Sri Lanka,Central,Matale,Matale,Aluwihare,7.5001,80.6212,1,Daily Mirror (Sri Lanka),National,"A clash broke out between two UPFA groups during the Matale Municipal Council elections, one supporting the Matale Mayor and the other one supporting the former Municipal Council member. At least one person was hospitalised.",0,1561474272,LKA
5533733,144,SRI1778,1778,2011-09-09,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Sabaragamuwa,Ratnapura,Kolonna,Kolonna,6.4021,80.6865,2,Daily Mirror (Sri Lanka),National,Villagers staged a protest at the Kalugala junction in the Kolonna electorate against authorities asking them to restore the bus service in the area.,0,1561474272,LKA
7028111,144,SRI1777,1777,2011-09-08,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),JVP: Janatha Vimukthi Peramuna; Government of Sri Lanka (2005-2015),6,,,0,60,South Asia,Sri Lanka,Western,Kalutara,Panadura,Panadura,6.7132,79.9026,1,Daily Mirror (Sri Lanka),National,More than 500 residents of the area - including a JVP member of the Provincial Council and member of the Panadura Pradeshiya Sabha - staged a protest in Panadura asking the Provincial Health Ministry to open a part of the women's hospital which has been completed more than one year ago.,0,1585692284,LKA
7028112,144,SRI1776,1776,2011-09-07,2011,1,Riots,Mob violence,Rioters (Sri Lanka),Prisoners (Sri Lanka),5,Police Forces of Sri Lanka (2005-2015) Prison Guards,,1,15,South Asia,Sri Lanka,Northern,Vavuniya,Vavuniya,Vavuniya,8.7514,80.4971,1,Daily Mirror (Sri Lanka),National,"A clash erupted between prison officers and prisoners following an argument concerning the distribution of water. In the clash, both parties sustained injuries.",0,1585692284,LKA
5533730,144,SRI1775,1775,2011-09-06,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Thimbirigasyaya,Borella,6.9177,79.8742,1,Daily Mirror (Sri Lanka),National,A group of NGOs staged a protest in Borella asking the end of land grabbing for development projects in the island.,0,1561474272,LKA
5533729,144,SRI1774,1774,2011-09-05,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Southern,Matara,Malimbada,Telijjawila,6.0243,80.4953,1,Daily News (Sri Lanka),National,"A protest was staged in Telijjawila, located in Matara, Southern, on 5 September against an incident of rape.",0,1561474272,LKA
5533728,144,SRI1773,1773,2011-09-03,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Journalists (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Southern,Matara,Matara,Matara,5.9485,80.5353,1,Daily Mirror (Sri Lanka),National,Media correspondents staged a protest in Matara against the threats received by a regional news reporter from a provincial councillor of the ruling party.,0,1561474272,LKA
5533727,144,SRI1772,1772,2011-09-01,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Central,Kandy,Pasbage Korale,Nawalapitiya,7.0534,80.5321,1,Daily Mirror (Sri Lanka),National,The Ceylon Estate Staff Union staged a protest against the plantation companies which ignored the requests of their employees on the burning issues affecting them despite the continual representations of the trade unions.,0,1561474272,LKA
5533726,144,SRI1771,1771,2011-08-30,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Teachers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Uva,Badulla,Badulla,Badulla,6.9895,81.0557,1,Daily Mirror (Sri Lanka),National,Reportedly at least 500 teachers staged a protest in Badulla town asking the government to appoint them to government schools as teachers of Buddhism.,0,1561474272,LKA
5533725,144,SRI1770,1770,2011-08-29,2011,1,Battles,Armed clash,Private Security Forces (Sri Lanka),,8,Veddah Communal Militia (Sri Lanka),,4,48,South Asia,Sri Lanka,Central,Kandy,K.F.G. & G. Korale,Kandy,7.2955,80.6356,1,Daily Mirror (Sri Lanka),National,A member of the Veddah community injured with an arrow a security guard when he was prevented entry into the hospital.,0,1561474272,LKA
5533724,144,SRI1769,1769,2011-08-26,2011,1,Riots,Mob violence,Rioters (Sri Lanka),,5,Civilians (India),,7,57,South Asia,Sri Lanka,Central,Nuwara Eliya,Ambagamuwa,Ginigathhena,6.9903,80.4877,1,Daily Mirror (Sri Lanka),National,A man reportedly assaulted three Indian nationals because they did not speak Sinhalese or English. They were subsequently hospitalised.,0,1561474272,LKA
5533723,144,SRI1768,1768,2011-08-23,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Prisoners (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Thimbirigasyaya,Borella,6.9177,79.8742,1,Daily Mirror (Sri Lanka),National,A group of around 25 prisoners of Welikada prison in Colombo staged a protest on the roof of the prison asking the change of their prison cells.,0,1561474272,LKA
5533721,144,SRI1766,1766,2011-08-21,2011,1,Battles,Armed clash,Unidentified Armed Group (Sri Lanka),,3,Unidentified Armed Group (Sri Lanka),,3,33,South Asia,Sri Lanka,North Western,Puttalam,Puttalam,Puttalam,8.0362,79.8283,1,Daily Mirror (Sri Lanka),National,A shootout between unidentified groups led to the injury of at least five people. Police are investigating on the incident.,0,1561474272,LKA
7028119,144,SRI1767,1767,2011-08-21,2011,1,Riots,Mob violence,Rioters (Sri Lanka),Vigilante Group (Sri Lanka),5,Police Forces of Sri Lanka (2005-2015),Military Forces of Sri Lanka (2005-2015),1,15,South Asia,Sri Lanka,North Western,Puttalam,Puttalam,Puttalam,8.0362,79.8283,1,Daily Mirror (Sri Lanka),National,A clash erupted between villagers and police forces when the police prevented the villagers from catching a man whom they believed was a 'grease devil'. In the clash five people were injured and a policeman died after he was severely assaulted by the angry mob. The army was deployed to get the situation under control.,1,1585692284,LKA
5533720,144,SRI1765,1765,2011-08-19,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Lunupokuna,6.9571,79.8584,1,Daily Mirror (Sri Lanka),National,Residents of Lunu Pokuna area in Colombo North staged a protest against the government's decision to evict them and demolish their houses.,0,1561474272,LKA
6863377,144,SRI1762,1762,2011-08-17,2011,1,Riots,Violent demonstration,Rioters (Sri Lanka),,5,,,0,50,South Asia,Sri Lanka,Eastern,Batticaloa,Manmunai North,Batticaloa,7.7102,81.6924,1,Ada Derana,National,"Locals staged a demonstration and burned tires in Batticaloa city, Eastern on 17 August, after a girl was attacked by a 'Grease Devil'.",0,1581453816,LKA
5533718,144,SRI1761,1761,2011-08-17,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),IUSF: Inter University Students' Federation,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Sri Jayawardanapura Kotte,Nugegoda,6.8735,79.8899,1,Daily Mirror (Sri Lanka),National,The IUSF staged a protest at Sri Jayawardanapura University urging the removal of the university's vice chancellor for his autocratic and dictatorial rule.,0,1561474272,LKA
4940854,144,SRI1763,1763,2011-08-17,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),UNP: United National Party,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Ada Derana,National,"UNP MPs staged a protest in Colombo city, Western, on 17 August, demanding the resignation of the UNP leader.",0,1552577530,LKA
7028121,144,SRI1764,1764,2011-08-17,2011,1,Riots,Violent demonstration,Rioters (Sri Lanka),TNA: Tamil National Alliance; Government of Sri Lanka (2005-2015),5,Police Forces of Sri Lanka (2005-2015),,1,15,South Asia,Sri Lanka,Eastern,Ampara,Thirukkovil,Thirukkovil,7.1203,81.8490,1,Daily Mirror (Sri Lanka),National,"A number of villagers burnt tyres in front of Thirukkovil police station to denounce the release by the police of three persons which were loitering in a suspicious manner in the village. Police arrested nine persons in connection with the burning of some tyres, including TNA local officials.",0,1585692284,LKA
5533716,144,SRI1759,1759,2011-08-16,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Journalists (Sri Lanka); TNA: Tamil National Alliance,6,,,0,60,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Daily Mirror (Sri Lanka),National,The Free Media Movement with others media organizations staged a protest in front of the main bus stop in Jaffna against the attack of a News Editor. The TNA MPs reportedly also took part in the protest.,0,1561474272,LKA
6863387,144,SRI1760,1760,2011-08-16,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Eastern,Batticaloa,Manmunai North,Batticaloa,7.7102,81.6924,1,Daily Mirror (Sri Lanka),National,"A protest was held near Batticaloa Puthoor Airport against an unclear incident that took place at a police check point in the area a day before, during which some mysterious men reportedly sought refuge in the check point.",0,1581453816,LKA
5533715,144,SRI1758,1758,2011-08-15,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Eastern,Trincomalee,Kinniya,Kinniya,8.4909,81.1853,1,Daily Mirror (Sri Lanka),National,Hundreds of people staged a protest in front of Kinniya Government Agent's office asking for the release of 25 people arrested the day before on suspiscions of attacking a police jeep and injuring two police officers.,0,1561474272,LKA
7028123,144,SRI1757,1757,2011-08-14,2011,1,Riots,Mob violence,Rioters (Sri Lanka),Vigilante Group (Sri Lanka),5,Police Forces of Sri Lanka (2005-2015),,1,15,South Asia,Sri Lanka,Eastern,Trincomalee,Kinniya,Kinniya,8.4909,81.1853,1,Daily Mirror (Sri Lanka),National,"A violent mob reportedly attacked Kinniya Navy Camp after they allegedly saw a ""grease devil"" enter the camp. Police forces intervened to calm the situation but they were attacked and 2 policemen were reported injured.",0,1585692284,LKA
5533713,144,SRI1756,1756,2011-08-13,2011,1,Riots,Violent demonstration,Rioters (Sri Lanka),,5,,,0,50,South Asia,Sri Lanka,Eastern,Batticaloa,Kattankudy,Kattankudy,7.6824,81.7334,1,Daily Mirror (Sri Lanka),National,A number of villagers staged a demonstration and burnt tires in Kaththankudy to denounce the police decision not to show a person who was arrested while he was trying to abuse a woman. He was initially arrested by villagers and then taken into police custody. The villagers believed that the police had released him and asked for proof of his incarceration.,0,1561474272,LKA
5533711,144,SRI1753,1753,2011-08-12,2011,1,Strategic developments,Looting/property destruction,Unidentified Armed Group (Sri Lanka),,3,Civilians (Sri Lanka),UNP: United National Party,7,37,South Asia,Sri Lanka,Southern,Hambantota,Tangalle,Tangalle,6.0240,80.7911,2,Daily Mirror (Sri Lanka),National,Property destruction: The house of the UNP Chief Organiser in Southern Province was shot at in the early hours of the morning by unidentified gunmen. No one was injured as the family was sleeping.,0,1561474272,LKA
4941124,144,SRI1754,1754,2011-08-12,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Eastern,Trincomalee,Kantalai,Kantale,8.3517,81.0068,1,Ada Derana,National,"A protest was staged in Kantale town, Eastern on August 12, against the death of a student who was hit by a bus.",0,1552577530,LKA
7028124,144,SRI1755,1755,2011-08-12,2011,1,Protests,Excessive force against protesters,Protesters (Sri Lanka),,6,Police Forces of Sri Lanka (2005-2015),,1,16,South Asia,Sri Lanka,Eastern,Ampara,Pottuvil,Pottuvil,6.8762,81.8267,1,Daily Mirror (Sri Lanka),National,"Police forces used tear gas in order to disperse a group of person which were staging a protest demanding the release of four persons. These persons were arrested in connection with the alleged assault on a Army Officials engaged in elephant census duties. During the operation of removal of the protesters, a person was shot dead.",1,1585692284,LKA
5533709,144,SRI1751,1751,2011-08-11,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Women (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Northern,Vavuniya,Vavuniya,Vavuniya,8.7514,80.4971,1,Daily Mirror (Sri Lanka),National,"Women and Children's organisations held a protest of around 500 people in Vavuniya against child labour, which increases every year in the country.",0,1561474272,LKA
7028125,144,SRI1752,1752,2011-08-11,2011,1,Battles,Armed clash,Unidentified Armed Group (Sri Lanka),,3,Military Forces of Sri Lanka (2005-2015),,1,13,South Asia,Sri Lanka,Eastern,Ampara,Pottuvil,Pottuvil,6.8762,81.8267,1,Daily Mirror (Sri Lanka),National,The alleged assault of army officials engaged in elephant census duties by unidentified armed men was reported. Four people were arrested and no casualties.,0,1585692284,LKA
5533706,144,SRI1749,1749,2011-08-10,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Health Workers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Trincomalee,Trincomalee Town and Gravets,Trincomalee,8.5711,81.2335,1,Daily Mirror (Sri Lanka),National,Nurses staged a protest in front of the Trincomalee hospital to denounce the government's decision to recognise some technical and commerce degrees to join the nursing service.,0,1561474272,LKA
5533708,144,SRI1750,1750,2011-08-10,2011,1,Riots,Violent demonstration,Rioters (Sri Lanka),Students (Sri Lanka),5,Civilians (Sri Lanka),Teachers (Sri Lanka),7,57,South Asia,Sri Lanka,Western,Colombo,Sri Jayawardanapura Kotte,Nugegoda,6.8735,79.8899,1,Daily Mirror (Sri Lanka),National,Students of Sri Jayawardanapura University staged a demonstration against the university's vice chancellor's decision to reject scholarships. They effectively put the vice chancellor under house arrest and claimed that they will not release him until he decided to approve the scholarships.,0,1561474272,LKA
5533705,144,SRI1748,1748,2011-08-09,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,More than 21 Telecom trade unions staged a protest in front of the Fort Railway Station in Colombo against government actions against TU leaders.,0,1561474272,LKA
5533703,144,SRI1746,1746,2011-08-08,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),DNA: Democratic National Alliance,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Thimbirigasyaya,Borella,6.9177,79.8742,1,Daily Mirror (Sri Lanka),National,The DNA staged a protest outside Colombo's main prison (Welikada) calling for the release of General Sarath Fonseka and other prisoners. The PMD also organised a protest in front of the prison in what seemed to be a separate initiative.,0,1561474272,LKA
5533704,144,SRI1747,1747,2011-08-08,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),PMD: People's Movement for Democracy,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Thimbirigasyaya,Borella,6.9177,79.8742,1,Daily Mirror (Sri Lanka),National,The PMA staged a protest outside Colombo's main prison (Welikada) calling for the release of General Sarath Fonseka. The NDA also organised a protest in front of the prison in what seemed to be a separate initiative.,0,1561474272,LKA
7028127,144,SRI1745,1745,2011-08-08,2011,1,Riots,Violent demonstration,Rioters (Sri Lanka),UNP: United National Party,5,Police Forces of Sri Lanka (2005-2015),,1,15,South Asia,Sri Lanka,Southern,Matara,Matara,Matara,5.9485,80.5353,1,Daily Mirror (Sri Lanka),National,A clash erupted between UNP supporters and the police after the later damaged political posters during a UNP demonstration.,0,1585692284,LKA
5533701,144,SRI1744,1744,2011-08-04,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,The IUTUF staged a protest in front of the University Grants Commission asking the government to increase the salary of all university employees and to stop the privatisation of the universities.,0,1561474272,LKA
7028132,144,SRI1743,1743,2011-07-31,2011,1,Battles,Armed clash,Unidentified Armed Group (Sri Lanka),,3,Police Forces of Sri Lanka (2005-2015),,1,13,South Asia,Sri Lanka,Western,Kalutara,Panadura,Panadura,6.7132,79.9026,1,Daily Mirror (Sri Lanka),National,2 policemen were reported injured with a sword by an unidentified person while they were inquiring about a Kasippu den in the area. The police are investigating.,0,1585692284,LKA
5533699,144,SRI1742,1742,2011-07-29,2011,1,Violence against civilians,Attack,Unidentified Armed Group (Sri Lanka),,3,Civilians (Sri Lanka),Journalists (Sri Lanka); Tamil Ethnic Group (Sri Lanka),7,37,South Asia,Sri Lanka,Northern,Jaffna,Jaffna,Jaffna,9.6685,80.0074,1,Daily Mirror (Sri Lanka),National,The chief editor of a Tamil newspaper was attacked by two unidentified men who followed him and beat him up with iron rods. He was hospitalized with head injuries.,0,1561474272,LKA
5533697,144,SRI1740,1740,2011-07-28,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),,6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Colombo,Colombo,6.9319,79.8478,1,Daily Mirror (Sri Lanka),National,The Socialist Youth Movement staged a protest in front of the Fort Railway Station asking the government to take actions in order to release young Tamil political prisoners.,0,1561474272,LKA
5533698,144,SRI1741,1741,2011-07-28,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,North Western,Kurunegala,Mahawa,Mahawa,7.8250,80.2749,1,Daily Mirror (Sri Lanka),National,Reportedly more than 40 employees of Maho Pradeshiya Sabha staged a protest condemning the alleged assault of the Pradeshiya secretary by the Chairman.,0,1561474272,LKA
7028133,144,SRI1739,1739,2011-07-27,2011,2,Riots,Mob violence,Rioters (Sri Lanka),Government of Sri Lanka (2005-2015),5,Civilians (Sri Lanka),Government of Sri Lanka (2005-2015),7,57,South Asia,Sri Lanka,North Western,Kurunegala,Mahawa,Mahawa,7.8250,80.2749,1,Daily Mirror (Sri Lanka),National,Maho Pradeshiya Sabha Chairman was arrested on July 27 for the alleged assault of the Pradeshiya secretary - who was hospitalised after serious injuries - but it is unclear when the event took place.,0,1585692284,LKA
5533695,144,SRI1738,1738,2011-07-26,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Trincomalee,Trincomalee Town and Gravets,Trincomalee,8.5711,81.2335,1,Daily Mirror (Sri Lanka),National,The Ceylon Electricity Board employees staged a protest demanding to the authorities the payment of their salaries.,0,1561474272,LKA
5533694,144,SRI1737,1737,2011-07-25,2011,1,Riots,Mob violence,Rioters (Sri Lanka),,5,Civilians (Sri Lanka),Health Workers (Sri Lanka),7,57,South Asia,Sri Lanka,North Central,Anuradhapura,Nochchiyagama,Nochchiyagama,8.2631,80.2044,2,Daily Mirror (Sri Lanka),National,Two men reportedly assaulted an ambulance driver in Nochchiyagama divisional secretariat while he was back from his way home - leading to his hospitalisation.,0,1561474272,LKA
5533693,144,SRI1736,1736,2011-07-23,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Labour Group (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Kalutara,Kalutara,Kalutara,6.5831,79.9593,1,Daily Mirror (Sri Lanka),National,The Ceylon Electricity Board staff staged a protest against the assault on their officers made by a former Pradeshiya Sabha Member while they were prepared to disconnect the power supply to a hotel and a vehicle service station belonging to his family.,0,1561474272,LKA
5533692,144,SRI1735,1735,2011-07-22,2011,1,Violence against civilians,Attack,UPFA: United People's Freedom Alliance,,3,Civilians (Sri Lanka),UPFA: United People's Freedom Alliance,7,37,South Asia,Sri Lanka,North Central,Anuradhapura,N. Palatha East,Anuradhapura,8.3123,80.4131,1,Daily Mirror (Sri Lanka),National,A UPFA supporter was reportedly shot dead by another UPFA supporter backing another candidate while he was engaged in pasting posters relating to the Local Government elections.,1,1561474272,LKA
5533690,144,SRI1733,1733,2011-07-16,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Teachers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,North Central,Anuradhapura,N. Palatha East,Anuradhapura,8.3123,80.4131,1,Daily Mirror (Sri Lanka),National,Reportedly more than 500 teacher assistants staged a protest in front of the Chief Minister's Office of the North Central Province demanding a confirmation of their employment.,0,1561474272,LKA
7028139,144,SRI1732,1732,2011-07-14,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Students (Sri Lanka); Government of Sri Lanka (2005-2015),6,,,0,60,South Asia,Sri Lanka,Southern,Galle,Balapitiya,Balapitiya,6.2780,80.0366,1,Daily Mirror (Sri Lanka),National,More than 300 people and several members of the Balapitiya Pradeshiya Sabha attended a protest organised by the Past Pupils' Association and the School Development Society asking the immediate organisation of teacher vacancies.,0,1585692284,LKA
5533687,144,SRI1730,1730,2011-07-13,2011,1,Riots,Mob violence,Rioters (Sri Lanka),UPFA: United People's Freedom Alliance,5,Rioters (Sri Lanka),UPFA: United People's Freedom Alliance,5,55,South Asia,Sri Lanka,Sabaragamuwa,Kegalle,Mawanella,Mawela,7.2505,80.4952,1,Daily Mirror (Sri Lanka),National,"A clash erupted between two UPFA factions during election promotion. According to police, two persons have sustained injuries.",0,1561474272,LKA
5533688,144,SRI1731,1731,2011-07-13,2011,1,Riots,Violent demonstration,Rioters (Sri Lanka),,5,,,0,50,South Asia,Sri Lanka,Southern,Matara,Pitabeddara,Pitabeddara,6.2014,80.4593,1,Daily Mirror (Sri Lanka),National,Residents staged a demonstration during which they blocked a road by burning tires in Pitabeddara against the OIC who was allegedly involved in the assault on a businessman.,0,1561474272,LKA
5533686,144,SRI1729,1729,2011-07-12,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Teachers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Thimbirigasyaya,Kollupitiya,6.9117,79.8478,1,Daily Mirror (Sri Lanka),National,"A group of teachers staged a protest against the attack on several teachers by alleged supporters of a previous principal in front of 'Gurugedara"" in Kollupitiya.",0,1561474272,LKA
5533685,144,SRI1728,1728,2011-07-11,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Teachers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Colombo,Dehiwala-Mount Lavinia,Dehiwala-Mount Lavinia,6.8402,79.8712,1,Daily Mirror (Sri Lanka),National,Reportedly around 150 Advanced Technological Institute academic staff staged a protest in Dehiwala asking the authorities to resolve several issues affecting their profession.,0,1561474272,LKA
5533684,144,SRI1727,1727,2011-07-01,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),UNP: United National Party,6,,,0,60,South Asia,Sri Lanka,Southern,Galle,Elpitiya,Elpitiya,6.2908,80.1626,1,Daily Mirror (Sri Lanka),National,The UNP staged a mass protest in Elpitiya held in response to a challenge posed to the party by a UPFA MP.,0,1561474272,LKA
5533682,144,SRI1725,1725,2011-06-30,2011,1,Battles,Armed clash,UPFA: United People's Freedom Alliance,,3,UPFA: United People's Freedom Alliance,,3,33,South Asia,Sri Lanka,Western,Colombo,Kaduwela,Kaduwela,6.9339,79.9820,1,Daily Mirror (Sri Lanka),National,"A tense situation was created by two factions of UPFA candidates while they were passing posters. During the clash, party workers exchange fire with each other.",0,1561474272,LKA
5533683,144,SRI1726,1726,2011-06-30,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Fishermen (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Western,Gampaha,Wattala,Hendala,6.9909,79.8830,1,Daily Mirror (Sri Lanka),National,More than 2000 fishermen staged a protest at the Elakanda Junction in Hendala asking the Navy to eliminate restriction on fish cultivation.,0,1561474272,LKA
7028149,144,SRI1724,1724,2011-06-29,2011,1,Violence against civilians,Attack,UPFA: United People's Freedom Alliance,,3,Civilians (Sri Lanka),Government of Sri Lanka (2005-2015),7,37,South Asia,Sri Lanka,Eastern,Trincomalee,Kinniya,Kinniya,8.4909,81.1853,1,Daily Mirror (Sri Lanka),National,The Zonal Director of Education has been assaulted. Police are investigating on the accident and a politician of the ruling UPFA is wanted in connection with the assault.,0,1585692284,LKA
5533680,144,SRI1723,1723,2011-06-29,2011,1,Protests,Peaceful protest,Protesters (Sri Lanka),Teachers (Sri Lanka),6,,,0,60,South Asia,Sri Lanka,Eastern,Trincomalee,Kinniya,Kinniya,8.4909,81.1853,1,Daily Mirror (Sri Lanka),National,Teachers in the Kinniya Education Zone staged a protest against the alleged assault on the Zonal Director of Education.,0,1561474272,LKA
5533679,144,SRI1722,1722,2011-06-28,2011,1,Riots,Mob violence,Rioters (Sri Lanka),UPFA: United People's Freedom Alliance,5,Civilians (Sri Lanka),UPFA: United People's Freedom Alliance,7,57,South Asia,Sri Lanka,Western,Kalutara,Agalawatta,Agalawatta,6.5422,80.1583,1,Daily Mirror (Sri Lanka),National,A UPFA candidate was assaulted by a group of supporters of another UPFA candidate during his election campaign. The candidate was injured and admitted to the hospital.,0,1561474272,LKA
